Subject,Course Number,Section,CRN,Course Title,Credit Hours,Instructor,Campus,Attribute Type,Reserved Seats,Linked Sections,Unnamed: 11,Days,Start Time,End Time,Building,Room,Start Date,End Date,Total Enrolled,Open Enrolled,Total Waitlist,Open Waitlist
STAT,4227,001,16869,"Loss Models and Applications
Lecture",3.0,"Wafaa Shaban (Primary)
Gary Crosby",Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Smith,328,08/19/2024,12/12/2024,15,13,,
STAT,5123,001,16870,"Applied Statistics I
Lecture",3.0,Eliana Christou (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Friday,106,08/19/2024,12/12/2024,20,9,,
STAT,5126,001,16871,"Theory of Statistics I
Lecture",3.0,Michael Grabchak (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,College of Health & Human Serv,289,08/19/2024,12/12/2024,19,8,,
STAT,5227,001,16872,"Loss Models and Applications
Lecture",3.0,"Wafaa Shaban (Primary)
Gary Crosby",Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Smith,328,08/19/2024,12/12/2024,10,6,,
STAT,6113,U90,11715,"Crss-Sction & TIme-Series Econ
Lecture",3.0,Yinghao Pan (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),805,08/19/2024,12/12/2024,20,15,,
STAT,6115,U90,11716,"Statistical Learning with Big Data
Lecture",3.0,Jiancheng Jiang (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Denny,220,08/19/2024,12/12/2024,15,10,,
STAT,6127,001,16883,"Intro to Biostatistics
Lecture",3.0,Yanqing Sun (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Friday,106,08/19/2024,12/12/2024,40,10,,
STAT,7127,001,16497,"Linear Statistical Models
Lecture",3.0,Qingning Zhou (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Denny,203,08/19/2024,12/12/2024,8,7,,
STAT,7892,001,13024,"Directed Project in Statistics
Independent Study",3.0,Shaozhong Deng (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,3,0,,
STAT,8127,001,16498,"Linear Statistical Models
Lecture",3.0,Qingning Zhou (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Denny,203,08/19/2024,12/12/2024,7,4,,
SEGR,2105,001,11651,"Computational Methods for Systems Engineering
Lecture",3.0,Richard Alaimo (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",08:00  AM,08:50  AM,Cameron Hall,153,08/19/2024,12/12/2024,44,33,5.0,5.0
SEGR,2106,001,12976,"Engineering Economic Analysis
Lecture",3.0,Yesim Sireli (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",11:15  AM,12:05  PM,Smith,303,08/19/2024,12/12/2024,34,21,3.0,3.0
SEGR,2110,001,12637,"Systems Engineering Concepts
Lecture",3.0,Lei Zhu (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",12:20  PM,01:10  PM,Smith,303,08/19/2024,12/12/2024,34,26,3.0,3.0
SEGR,3105,001,10242,"Computational Methods for Systems Engineering II
Lecture",3.0,Lei Zhu (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:00  PM,05:15  PM,Cameron Hall,153,08/19/2024,12/12/2024,44,35,3.0,3.0
LEGL,2105,002,17186,"Deductive Logic
Lecture",3.0,Sean Riley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,2,,
LEGL,2131,001,17008,"Introduction to Forensic Psychology
Lecture",3.0,Kalyne Lynch (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,8,0,,
LEGL,2320,001,12761,"Introduction to Courts
Lecture",3.0,Kathleen Nicolaides (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Colvard,5091,08/19/2024,12/12/2024,55,0,2.0,2.0
LEGL,3000,001,14229,"Topics in Legal Studies: Religion and Racism
Lecture",3.0,Danielle Boaz (Primary),Main Campus or Dubois Campus,,,,,Thursday,01:00  PM,02:15  PM,Colvard,3140,08/19/2024,12/12/2024,31,0,,
LEGL,3000,002,14997,"Topics in Legal Studies: The American Right to Control Your Own Image
Lecture",3.0,LeeAnn Pounds (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:05  PM,McEniry,124,08/19/2024,12/12/2024,10,0,,
LEGL,3000,003,16518,"Topics in Legal Studies: Law and Artificial Intelligence
Lecture",3.0,Daniel Piar (Primary),Main Campus or Dubois Campus,,,,,Wednesday,01:00  PM,03:45  PM,Smith,219,08/19/2024,12/12/2024,25,11,,
LEGL,3000,090,14228,"Topics in Legal Studies: Free Speech and the First Amendment
Lecture",3.0,Jonathan Perry (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:30  PM,09:15  PM,Friday,137,08/19/2024,12/12/2024,45,36,,
LEGL,3113,090,17010,"Constitutional Law and Policy
Lecture",3.0,Jonathan Perry (Primary),Main Campus or Dubois Campus,,,,,Monday,06:30  PM,09:15  PM,Fretwell,406,08/19/2024,12/12/2024,32,0,,
LEGL,3115,090,17014,"Civil Rights and Liberties
Lecture",3.0,Eric Newman (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:30  PM,09:15  PM,Fretwell,406,08/19/2024,12/12/2024,32,0,,
LEGL,3141,001,14611,"Organizational Communication
Lecture",3.0,Cliff Scott (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",12:20  PM,01:10  PM,McEniry,124,08/19/2024,12/12/2024TuesdaySMTWTFS01:00  PM - 01:50  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,5,3,,
LEGL,3321,001,12792,"Criminal Procedure
Lecture",3.0,Kathleen Nicolaides (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Denny,120,08/19/2024,12/12/2024,12,0,,
LEGL,3354,001,16422,"Punishment and Freedom
Lecture",3.0,Bruce Arrigo (Primary),Main Campus or Dubois Campus,,,,,Wednesday,11:30  AM,02:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,10,2,,
LEGL,4101,001,11758,"Media & the Law
Lecture",3.0,Mandy Carter (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,30,0,,
LEGL,4320,001,14714,"Evidence
Lecture",3.0,Kathleen Nicolaides (Primary),Main Campus or Dubois Campus,,,,,Tuesday,02:30  PM,05:15  PM,Colvard,5091,08/19/2024,12/12/2024,7,0,,
MBAD,5158,090,10386,"Stu Managed Invest Fund I
Lecture",3.0,Yufeng Han (Primary),Main Campus or Dubois Campus,,,,,Monday,06:30  PM,09:15  PM,Friday,391,08/19/2024,12/12/2024,10,7,,
MBAD,5300,U90,13244,"Entrepreneurial Decisions
Lecture",3.0,Devin Collins (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),601,08/19/2024,12/12/2024,20,0,,
MBAD,6101,080,13612,"Ethical Leadership
Lecture",3.0,George Banks (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,45,2,,
MBAD,6101,U91,12384,"Ethical Leadership
Lecture",3.0,Denis Arnold (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),504,08/19/2024,12/12/2024,45,3,4.0,4.0
MBAD,6112,080,13581,"Econ of Business Decisions
Lecture",3.0,Matthew Metzgar (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,30,2,,
MBAD,6112,U90,10233,"Econ of Business Decisions
Lecture",3.0,Thomas Swift (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,The Dubois Center (Uptown),802,08/19/2024,12/12/2024,45,12,4.0,4.0
MBAD,6122,080,14697,"Decision Modeling and Analysis
Lecture",3.0,Xiuli He (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,30,13,,
MBAD,6122,U90,11348,"Decision Modeling and Analysis
Lecture",3.0,Xiuli He (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),501,08/19/2024,12/12/2024,17,10,2.0,2.0
MBAD,6131,080,10382,"Financial and Managerial Accounting for MBAs
Lecture",3.0,David Kerr (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,30,8,,
MBAD,6131,U90,13462,"Financial and Managerial Accounting for MBAs
Lecture",3.0,David Kerr (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,12,4.0,4.0
MBAD,6141,080,14704,"Operations Management
Lecture",3.0,Moutaz Khouja (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,45,9,,
MBAD,6141,U90,13552,"Operations Management
Lecture",3.0,Anu Raina (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),604,08/19/2024,12/12/2024,45,16,4.0,4.0
MBAD,6141,U91,12676,"Operations Management
Lecture",3.0,Alan Turovlin (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),502,08/19/2024,12/12/2024,45,26,4.0,4.0
MBAD,6152,080,11330,"Financial Management
Lecture",3.0,Ethan Chiang (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,40,19,,
MBAD,6152,U90,10397,"Financial Management
Lecture",3.0,Wenhao Yang (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),601,08/19/2024,12/12/2024,45,13,3.0,3.0
MBAD,6157,U90,12159,"Advanced Corporate Finance
Lecture",3.0,Miaomiao Yu (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),601,08/19/2024,12/12/2024,35,26,3.0,3.0
MBAD,6158,U90,10398,"Real Estate Fin & Invest
Lecture",3.0,Kiplan Womack (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),905,08/19/2024,12/12/2024,10,2,,
MBAD,6159,U90,10399,"Real Estate Development
Lecture",3.0,Daniel Wright (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),904,08/19/2024,12/12/2024,10,5,1.0,1.0
MBAD,6161,080,13635,"Human Behavior in Organizations
Lecture",3.0,Janaki Gooty (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,45,27,,
MBAD,6161,U90,10401,"Human Behavior in Organizations
Lecture",3.0,Kristen Santos (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),504,08/20/2024,08/20/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/27/2024 End Date: 08/27/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/03/2024 End Date: 09/03/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 09/17/2024 End Date: 09/17/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 10/01/2024 End Date: 10/01/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 10/22/2024 End Date: 10/22/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 11/05/2024 End Date: 11/05/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 11/19/2024 End Date: 11/19/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 504 Start Date: 12/03/2024 End Date: 12/03/2024,45,8,,
MBAD,6163,U90,11505,"Managing Ppl for Comp Advntge
Lecture",3.0,Laura Stanley (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),506,08/19/2024,08/19/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/09/2024 End Date: 09/09/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/23/2024 End Date: 09/23/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/07/2024 End Date: 10/07/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/28/2024 End Date: 10/28/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 11/11/2024 End Date: 11/11/2024MondaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 11/25/2024 End Date: 11/25/2024,45,25,4.0,4.0
MBAD,6164,U90,10402,"Executive Communication
Lecture",3.0,John Tuders (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),606,08/19/2024,12/12/2024,45,23,4.0,4.0
MBAD,6191,U90,11212,"Entrepreneurial Strategy
Lecture",3.0,Franz Kellermanns (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,06:45  PM,The Dubois Center (Uptown),506,08/22/2024,08/22/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/05/2024 End Date: 09/05/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/19/2024 End Date: 09/19/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/03/2024 End Date: 10/03/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/17/2024 End Date: 10/17/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/31/2024 End Date: 10/31/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 11/14/2024 End Date: 11/14/2024,45,15,4.0,4.0
MBAD,6194,080,13590,"Global Strategic Management
Lecture",3.0,Cheryl Flink (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,45,10,,
MBAD,6194,U90,10403,"Global Strategic Management
Lecture",3.0,Franz Kellermanns (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,The Dubois Center (Uptown),506,08/29/2024,08/29/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/12/2024 End Date: 09/12/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 09/26/2024 End Date: 09/26/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/10/2024 End Date: 10/10/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 10/24/2024 End Date: 10/24/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 11/07/2024 End Date: 11/07/2024ThursdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 11/21/2024 End Date: 11/21/2024ThursdaySMTWTFS07:00  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 506 Start Date: 08/22/2024 End Date: 08/22/2024,45,12,,
MBAD,6201,080,14754,"Business Intelligence and Analytics
Lecture",3.0,Monica Johar (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,30,18,,
MBAD,6201,U90,10873,"Business Intelligence and Analytics
Lecture",3.0,Kornelia Bastin (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),804,08/19/2024,12/12/2024,7,0,,
MBAD,6201,U91,12986,"Business Intelligence and Analytics
Lecture",3.0,Chandra Subramaniam (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),501,08/19/2024,12/12/2024,7,3,,
MBAD,6208,U90,11869,"Supply Chain Management
Lecture",3.0,Andy Fraher (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,The Dubois Center (Uptown),905,08/19/2024,12/12/2024,10,0,3.0,3.0
MBAD,6211,080,14755,"Advanced Business Analytics
Lecture",3.0,Kexin Zhao (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,30,24,,
MBAD,6211,U91,11665,"Advanced Business Analytics
Lecture",3.0,SungJune Park (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),506,08/19/2024,12/12/2024,7,3,,
MBAD,6270,080,12678,"Marketing Management
Lecture",3.0,Sunil Erevelles (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,30,3,,
MBAD,6270,U90,11222,"Marketing Management
Lecture",3.0,Sunil Erevelles (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,The Dubois Center (Uptown),602,08/19/2024,12/12/2024,50,22,,
MBAD,6273,U90,11615,"Product and Brand Strategy in the Connected World
Lecture",3.0,Lisa Rolan (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),602,08/19/2024,12/12/2024,45,18,,
MBAD,6276,U90,11223,"Consumer Analytics
Lecture",3.0,Angela Xia Liu (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,The Dubois Center (Uptown),801,08/21/2024,08/21/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/28/2024 End Date: 08/28/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 09/04/2024 End Date: 09/04/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/11/2024 End Date: 09/11/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 09/18/2024 End Date: 09/18/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/25/2024 End Date: 09/25/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 10/02/2024 End Date: 10/02/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 10/09/2024 End Date: 10/09/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 10/16/2024 End Date: 10/16/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 10/23/2024 End Date: 10/23/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 10/30/2024 End Date: 10/30/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 11/06/2024 End Date: 11/06/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 11/13/2024 End Date: 11/13/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 11/20/2024 End Date: 11/20/2024WednesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: The Dubois Center (Uptown) Room: 801 Start Date: 12/04/2024 End Date: 12/04/2024,22,11,,
MBAD,6277,080,14735,"Social Media Marketing and Analytics
Lecture",3.0,Nima Yahyapour Jalali (Primary),Distance Education,,,,,,,,,,08/19/2024,10/08/2024,40,0,,
MBAD,6284,080,14756,"Digital Marketing Analytics
Lecture",3.0,Ming Chen (Primary),Distance Education,,,,,,,,,,10/16/2024,12/12/2024,30,11,,
MBAD,7090,U90,12211,"Special Topics in Business: Foundations of FinTech
Lecture",3.0,Taichun Piao (Primary),Main Campus or Dubois Campus,,,,,Thursday,06:00  PM,08:45  PM,The Dubois Center (Uptown),604,08/19/2024,12/12/2024,20,15,2.0,2.0
MGMT,3000,001,17574,"Topics in Management: Women, Leadership, and Voice
Lecture",3.0,Susan Cloninger (Primary),Main Campus or Dubois Campus,,,,,Tuesday,04:00  PM,05:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024ThursdaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: College of Health & Human Serv Room: 294 Start Date: 08/19/2024 End Date: 12/12/2024,15,12,1.0,1.0
MGMT,3140,002,10247,"Mgmt & Org Behavior
Lecture",3.0,Steve Moore (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Rowe,161,08/19/2024,12/12/2024,63,0,6.0,6.0
MGMT,3140,003,10664,"Mgmt & Org Behavior
Lecture",3.0,Barbara Knight (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",12:30  PM,01:45  PM,Friday,141,08/19/2024,12/12/2024,60,0,6.0,6.0
MGMT,3140,004,10892,"Mgmt & Org Behavior
Lecture",3.0,Barbara Knight (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:00  PM,05:15  PM,Friday,142,08/19/2024,12/12/2024,60,0,6.0,6.0
MGMT,3140,005,11214,"Mgmt & Org Behavior
Lecture",3.0,Cheryl Kane (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",09:05  AM,09:55  AM,Friday,141,08/19/2024,12/12/2024,60,3,6.0,6.0
MGMT,3140,006,11456,"Mgmt & Org Behavior
Lecture",3.0,Cheryl Kane (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,Friday,141,08/19/2024,12/12/2024,60,1,6.0,6.0
MGMT,3140,007,11669,"Mgmt & Org Behavior
Lecture",3.0,Cheryl Kane (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",11:15  AM,12:05  PM,Friday,141,08/19/2024,12/12/2024,60,1,6.0,6.0
MGMT,3140,008,11882,"Mgmt & Org Behavior
Lecture",3.0,Natalie Wilde (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",05:30  PM,06:45  PM,Colvard,3120,08/19/2024,12/12/2024,60,0,5.0,5.0
MGMT,3140,009,11213,"Mgmt & Org Behavior
Lecture",3.0,Natalie Wilde (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,65,0,5.0,5.0
MGMT,3140,010,17570,"Mgmt & Org Behavior
Lecture",3.0,Anne Ighade (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,65,4,5.0,5.0
MGMT,3140,011,17571,"Mgmt & Org Behavior
Lecture",3.0,Anne Ighade (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,63,3,5.0,5.0
